DEPTH;CAL;NPHI;DT;GR;RHOB;RLLD;RT;BS
30.315.000;109.867;0.0604;617.858;773.710;26.527;632.710;572.498;92.500
30.320.000;110.035;0.0698;621.683;768.690;26.538;587.593;533.696;92.500
30.325.000;110.288;0.0896;628.438;782.440;26.338;445.770;410.551;92.500
30.330.000;110.539;0.1066;639.834;789.670;26.122;387.842;359.513;92.500
30.335.000;110.754;0.1088;651.463;791.790;25.921;370.135;343.747;92.500
30.340.000;110.897;0.0821;644.967;775.990;26.039;390.662;362.100;92.500
30.345.000;111.041;0.0624;622.180;690.950;26.184;426.210;393.564;92.500
30.350.000;111.186;0.0570;599.512;667.580;26.328;462.018;424.952;92.500
30.355.000;111.378;0.0606;578.414;665.810;26.467;458.464;421.887;92.500
30.360.000;111.750;0.0652;563.118;708.970;26.443;409.685;379.190;92.500
30.365.000;111.974;0.0772;556.050;760.260;26.490;434.827;401.316;92.500
30.370.000;112.198;0.0914;550.583;790.270;26.621;461.970;425.128;92.500
30.375.000;112.423;0.1064;560.485;812.070;26.535;490.771;450.314;92.500
30.380.000;112.566;0.1045;567.789;811.550;26.559;530.762;485.123;92.500
30.385.000;112.667;0.0935;570.694;802.050;26.636;525.876;480.905;92.500
30.390.000;112.767;0.0957;569.435;790.270;26.712;556.461;507.444;92.500
30.395.000;112.873;0.0909;563.351;787.450;26.634;638.588;578.302;92.500
30.400.000;112.806;0.0864;553.592;787.230;26.898;614.475;557.540;92.500
30.405.000;112.909;0.0892;543.506;776.450;26.706;587.593;534.388;92.500
30.410.000;113.035;0.0836;534.890;744.680;26.532;650.472;588.548;92.500
30.415.000;113.214;0.0844;527.494;699.470;26.648;726.852;653.971;92.500
30.420.000;113.332;0.0488;520.733;647.260;26.669;888.083;790.831;92.500
30.425.000;113.397;0.0329;515.642;617.700;26.808;1.112.205;978.834;92.500
30.430.000;113.460;0.0306;513.611;586.320;27.033;1.071.817;945.144;92.500
30.435.000;113.523;0.0300;514.608;572.950;27.095;1.277.862;1.116.440;92.500
30.440.000;113.586;0.0252;515.567;567.930;26.959;1.580.502;1.365.292;92.500
30.445.000;113.649;0.0227;514.916;571.880;26.828;1.467.799;1.272.989;92.500
30.450.000;113.757;0.0303;512.198;586.010;26.718;1.030.510;910.680;92.500
30.455.000;114.072;0.0508;526.935;606.680;26.741;726.516;653.907;92.500
30.460.000;114.383;0.0711;544.863;631.460;26.642;561.043;511.786;92.500
30.465.000;114.695;0.0873;564.147;665.190;26.411;566.255;516.372;92.500
30.470.000;115.010;0.0945;603.309;701.210;26.225;530.762;485.680;92.500
30.475.000;115.243;0.0872;645.338;727.590;26.267;600.746;546.303;92.500
30.480.000;115.189;0.1019;689.914;761.540;26.230;634.837;575.652;92.500
30.485.000;115.280;0.1180;736.727;799.770;25.570;438.583;405.292;92.500
30.490.000;115.066;0.1333;764.555;828.560;24.835;226.999;215.436;92.500
30.495.000;114.452;0.1465;789.217;828.270;24.168;128.291;124.381;92.500
30.500.000;113.938;0.1666;808.026;819.000;23.609;93.744;91.911;92.500
30.505.000;114.574;0.1917;809.420;791.420;23.318;71.353;70.725;92.500
30.510.000;115.209;0.1905;808.224;705.140;23.371;74.592;73.872;92.500
30.515.000;115.567;0.1898;804.204;615.420;23.418;77.916;77.072;92.500
30.520.000;115.800;0.1902;795.222;601.820;23.476;79.727;78.818;92.500
30.525.000;116.025;0.1933;783.215;594.220;23.402;73.360;72.771;92.500
30.530.000;116.250;0.1888;772.584;586.630;23.328;93.300;91.737;92.500
30.535.000;116.476;0.1830;765.648;572.560;23.406;89.709;88.361;92.500
30.540.000;116.693;0.1757;761.385;565.350;23.502;87.451;86.243;92.500
30.545.000;116.702;0.1884;757.888;557.750;23.537;93.300;91.784;92.500
30.550.000;116.699;0.1908;757.051;554.100;23.476;84.418;83.364;92.500
30.555.000;116.765;0.1889;762.128;560.100;23.599;79.727;78.910;92.500
30.560.000;116.860;0.1773;771.246;580.550;23.756;99.908;98.045;92.500
30.565.000;117.319;0.1825;781.954;603.040;23.698;112.254;109.721;92.500
30.570.000;117.903;0.1896;788.477;621.880;23.597;94.119;92.687;92.500
30.575.000;117.564;0.1935;790.330;626.670;23.464;80.351;79.580;92.500
30.580.000;117.298;0.1967;791.659;619.140;23.436;68.897;68.616;92.500
30.585.000;117.585;0.1999;794.360;598.410;23.485;65.655;65.531;92.500
30.590.000;117.904;0.1957;797.931;589.970;23.478;69.733;69.470;92.500
30.595.000;118.225;0.2010;800.801;602.040;23.542;76.263;75.745;92.500
30.600.000;118.544;0.2085;803.357;614.290;23.603;81.256;80.537;92.500
30.605.000;118.864;0.2099;806.659;621.730;23.795;79.734;79.117;92.500
30.610.000;119.184;0.2110;808.673;623.100;23.667;82.720;81.994;92.500
30.615.000;119.502;0.2047;808.622;615.500;23.664;78.179;77.694;92.500
30.620.000;119.772;0.1985;805.651;607.750;23.747;73.360;73.111;92.500
30.625.000;119.954;0.1920;800.923;592.930;23.652;74.932;74.632;92.500
30.630.000;120.104;0.1863;797.783;580.550;23.836;76.817;76.441;92.500
30.635.000;120.126;0.1873;798.496;581.310;23.936;79.051;78.576;92.500
30.640.000;120.187;0.2018;805.322;589.210;23.829;80.450;79.912;92.500
30.645.000;120.248;0.2120;816.885;604.260;24.012;73.360;73.134;92.500
30.650.000;120.310;0.2148;828.740;629.180;24.018;73.871;73.625;92.500
30.655.000;120.371;0.2167;838.259;666.940;23.837;74.730;74.448;92.500
30.660.000;120.432;0.2162;842.992;710.480;23.929;72.033;71.865;92.500
30.665.000;120.489;0.2135;834.733;730.010;24.193;75.259;74.955;92.500
30.670.000;120.643;0.2027;818.262;742.860;24.389;78.027;77.604;92.500
30.675.000;121.044;0.1881;793.519;746.730;24.851;89.122;88.181;92.500
30.680.000;122.240;0.1577;765.838;746.650;25.345;117.234;114.754;92.500
30.685.000;125.161;0.1605;734.946;745.820;25.818;203.591;194.909;92.500
30.690.000;125.711;0.1540;711.026;732.520;26.023;351.217;328.650;92.500
30.695.000;125.927;0.1500;692.864;721.660;26.081;582.387;531.575;92.500
30.700.000;125.981;0.1519;684.291;715.940;26.133;536.333;491.649;92.500
30.705.000;126.030;0.1542;680.586;728.120;26.106;492.989;453.900;92.500
30.710.000;126.082;0.1505;678.745;734.040;26.007;540.669;495.414;92.500
30.715.000;126.001;0.1389;675.655;733.970;25.936;477.044;439.967;92.500
30.720.000;125.843;0.1266;677.425;733.890;25.800;410.401;381.453;92.500
30.725.000;125.679;0.1215;670.585;715.580;25.344;260.413;246.770;92.500
30.730.000;125.508;0.1294;661.514;668.090;25.317;220.482;210.386;92.500
30.735.000;125.745;0.1350;657.783;605.620;25.457;190.687;183.057;92.500
30.740.000;125.827;0.1417;658.151;556.980;25.511;173.684;167.380;92.500
30.745.000;125.913;0.1510;657.940;526.820;25.285;151.678;146.990;92.500
30.750.000;125.647;0.1524;657.100;486.630;24.941;123.891;121.053;92.500
30.755.000;124.872;0.1646;655.994;456.450;24.668;101.194;99.677;92.500
30.760.000;124.580;0.1717;660.442;437.690;24.862;89.911;88.980;92.500
30.765.000;125.304;0.1666;673.045;429.250;25.097;108.290;106.382;92.500
30.770.000;126.515;0.1653;690.168;430.390;25.050;140.148;136.265;92.500
30.775.000;127.511;0.1688;709.195;443.310;24.824;123.700;120.903;92.500
30.780.000;126.498;0.1900;737.794;457.750;24.374;100.882;99.406;92.500
30.785.000;123.624;0.2073;769.540;477.570;23.880;85.631;84.895;92.500
30.790.000;123.200;0.2301;796.407;490.870;23.713;72.736;72.574;92.500
30.795.000;123.315;0.2265;815.485;519.150;23.507;65.965;66.073;92.500
30.800.000;123.470;0.2136;819.050;538.450;23.576;63.892;64.079;92.500
30.805.000;123.436;0.2113;805.339;556.290;23.748;60.973;61.264;92.500
30.810.000;123.518;0.2082;786.047;562.310;23.931;65.568;65.694;92.500
30.815.000;124.238;0.2021;764.756;562.230;24.261;80.097;79.628;92.500
30.820.000;125.894;0.1894;743.872;562.160;24.643;97.844;96.521;92.500
30.825.000;127.523;0.1717;726.046;557.750;24.662;119.523;116.983;92.500
30.830.000;128.536;0.1691;712.536;549.840;24.454;141.094;137.177;92.500
30.835.000;127.746;0.1772;717.325;542.550;24.522;135.068;131.541;92.500
30.840.000;127.898;0.1821;728.475;534.950;24.599;112.589;110.470;92.500
30.845.000;127.865;0.1901;736.303;527.360;24.634;91.067;90.124;92.500
30.850.000;125.921;0.2046;739.828;513.060;23.967;74.592;74.387;92.500
30.855.000;124.179;0.2277;740.726;512.160;24.079;66.265;66.372;92.500
30.860.000;125.104;0.2365;742.288;506.840;24.246;77.751;77.398;92.500
30.865.000;124.980;0.2280;740.901;503.040;24.357;90.747;89.777;92.500
30.870.000;123.738;0.2240;730.776;494.520;24.471;88.509;87.632;92.500
30.875.000;123.344;0.2244;730.273;494.630;24.492;83.500;82.859;92.500
30.880.000;123.275;0.2277;736.990;497.060;24.633;103.768;102.081;92.500
30.885.000;124.675;0.2125;748.772;499.490;24.452;115.092;112.772;92.500
30.890.000;126.268;0.2103;768.120;506.370;24.072;123.129;120.344;92.500
30.895.000;125.749;0.2240;786.763;512.840;23.902;97.181;95.889;92.500
30.900.000;121.966;0.2506;804.099;526.140;23.826;76.668;76.318;92.500
30.905.000;119.921;0.2400;815.038;536.700;23.602;60.973;61.213;92.500
30.910.000;119.697;0.2303;815.855;551.670;23.694;63.271;63.410;92.500
30.915.000;119.861;0.2205;810.978;560.710;23.834;70.806;70.665;92.500
30.920.000;120.055;0.2269;803.293;575.530;23.976;82.732;82.079;92.500
30.925.000;120.097;0.2233;788.619;593.310;24.074;92.252;91.132;92.500
30.930.000;119.839;0.2117;764.569;615.800;24.153;93.888;92.665;92.500
30.935.000;119.776;0.2126;741.785;633.350;24.150;94.794;93.516;92.500
30.940.000;120.106;0.2071;723.948;660.790;24.238;99.723;98.208;92.500
30.945.000;118.677;0.1961;704.718;683.290;24.476;106.195;104.167;92.500
30.950.000;117.503;0.1850;679.319;705.770;24.911;121.996;118.868;92.500
30.955.000;117.532;0.1755;664.717;736.390;25.544;159.085;153.405;92.500
30.960.000;118.635;0.1737;655.409;770.520;26.182;225.222;214.392;92.500
30.965.000;119.362;0.1697;648.465;805.850;26.493;300.377;282.740;92.500
30.970.000;118.490;0.1669;641.821;832.220;26.245;391.255;364.093;92.500
30.975.000;117.650;0.1661;630.166;851.590;26.333;404.041;375.321;92.500
30.980.000;116.814;0.1576;630.496;850.610;26.438;437.441;404.537;92.500
30.985.000;115.961;0.1495;644.008;837.380;26.482;457.505;421.940;92.500
30.990.000;115.318;0.1488;649.992;823.100;26.496;477.657;439.417;92.500
30.995.000;114.490;0.1517;659.765;808.730;26.362;488.377;448.585;92.500
31.000.000;113.651;0.1490;671.659;936.170;26.431;466.310;429.136;92.500
31.005.000;112.582;0.1468;690.786;936.090;26.049;506.780;464.178;92.500
31.010.000;111.377;0.1520;717.458;911.700;25.342;421.599;389.488;92.500
31.015.000;110.202;0.1565;735.122;809.330;24.660;271.356;254.814;92.500
31.020.000;107.454;0.1448;749.505;712.150;24.081;106.195;102.876;92.500
31.025.000;104.729;0.1472;757.770;681.990;23.591;79.125;77.174;92.500
31.030.000;102.203;0.1709;762.727;650.000;23.415;60.412;59.249;92.500
31.035.000;100.898;0.1960;771.702;627.730;23.238;60.859;59.569;92.500
31.040.000;100.234;0.2041;773.799;602.430;23.143;64.478;62.941;92.500
31.045.000;99.999;0.1999;770.623;587.310;23.263;70.325;68.441;92.500
31.050.000;99.898;0.1938;768.117;576.740;23.354;72.016;70.024;92.500
31.055.000;99.900;0.1885;767.915;576.670;23.204;70.928;69.000;92.500
31.060.000;99.900;0.1901;771.087;578.720;23.104;64.652;63.076;92.500
31.065.000;99.900;0.1917;775.301;586.170;23.139;60.037;58.709;92.500
31.070.000;99.920;0.1949;779.677;594.670;23.076;58.296;57.060;92.500
31.075.000;99.960;0.1945;783.483;601.070;23.199;55.051;53.983;92.500
31.080.000;100.001;0.1965;786.285;608.510;23.140;53.432;52.446;92.500
31.085.000;100.042;0.1911;788.155;612.690;23.285;50.914;50.052;92.500
31.090.000;100.082;0.1864;789.572;618.680;23.425;48.483;47.737;92.500
31.095.000;100.123;0.1857;791.194;624.770;23.473;46.183;45.544;92.500
31.100.000;100.163;0.2008;793.694;630.700;23.377;44.114;43.568;92.500
31.105.000;100.204;0.2020;797.603;633.590;23.497;46.354;45.712;92.500
31.110.000;100.244;0.2076;802.343;636.630;23.229;50.257;49.440;92.500
31.115.000;100.285;0.2149;807.264;636.550;23.119;49.283;48.514;92.500
31.120.000;100.325;0.2090;811.100;643.770;23.028;54.055;53.063;92.500
31.125.000;100.366;0.2019;811.022;653.870;23.125;52.799;51.870;92.500
31.130.000;100.407;0.1957;809.596;668.840;23.229;51.025;50.184;92.500
31.135.000;100.447;0.1882;808.246;690.950;23.455;48.838;48.101;92.500
31.140.000;100.488;0.1854;809.211;711.850;23.763;53.594;52.636;92.500
31.145.000;100.528;0.1864;811.219;734.350;23.962;62.957;61.524;92.500
31.150.000;100.569;0.1837;812.448;756.840;24.036;73.955;71.911;92.500
31.155.000;100.609;0.1701;814.017;769.670;24.070;86.874;84.048;92.500
31.160.000;100.650;0.1777;815.198;755.630;24.096;99.539;95.890;92.500
31.165.000;100.693;0.1811;813.436;728.880;24.090;88.264;85.358;92.500
31.170.000;100.648;0.1802;806.762;691.190;23.912;89.876;86.863;92.500
31.175.000;100.581;0.1777;792.871;659.940;23.647;82.925;80.343;92.500
31.180.000;100.513;0.1977;776.721;647.420;23.662;76.274;74.088;92.500
31.185.000;100.445;0.1954;761.229;639.820;23.599;70.179;68.341;92.500
31.190.000;100.378;0.1902;747.926;632.220;23.725;65.051;63.492;92.500
31.195.000;100.306;0.1830;739.729;629.240;23.891;66.462;64.819;92.500
31.200.000;100.547;0.1737;735.845;629.180;23.916;67.502;65.823;92.500
31.205.000;100.916;0.1638;735.977;625.340;23.855;61.494;60.169;92.500
31.210.000;101.293;0.1539;738.231;622.950;23.902;57.578;56.484;92.500
31.215.000;101.679;0.1464;739.062;622.870;23.759;54.067;53.173;92.500
31.220.000;101.775;0.1609;737.135;622.790;23.883;56.762;55.745;92.500
31.225.000;101.874;0.1673;733.554;623.860;24.007;67.005;65.466;92.500
31.230.000;101.974;0.1514;728.768;631.310;24.122;80.736;78.422;92.500
31.235.000;102.076;0.1413;723.991;634.730;24.243;93.969;90.841;92.500
31.240.000;102.177;0.1320;720.410;640.720;24.140;104.326;100.523;92.500
31.245.000;102.279;0.1308;715.138;647.570;24.203;95.043;91.867;92.500
31.250.000;102.379;0.1340;706.752;652.740;24.098;83.255;80.828;92.500
31.255.000;102.472;0.1508;701.136;652.660;24.305;74.042;72.165;92.500
31.260.000;102.620;0.1500;695.946;658.650;24.544;80.667;78.419;92.500
31.265.000;103.349;0.1304;689.129;658.590;25.052;110.841;106.727;92.500
31.270.000;104.658;0.1083;680.253;658.510;25.586;176.599;167.623;92.500
31.275.000;105.983;0.0958;677.893;655.020;25.866;356.199;330.252;92.500
31.280.000;107.305;0.0832;685.644;646.190;25.667;598.561;542.276;92.500
31.285.000;108.525;0.0780;703.175;626.980;25.408;476.907;437.209;92.500
31.290.000;109.191;0.0997;726.090;591.800;25.109;352.263;327.363;92.500
31.295.000;109.840;0.1157;749.871;548.400;24.637;260.196;244.631;92.500
31.300.000;110.506;0.1317;774.933;531.910;24.344;208.146;197.414;92.500
31.305.000;111.173;0.1535;803.481;530.320;24.334;176.601;168.612;92.500
31.310.000;111.839;0.1576;825.953;532.980;24.437;149.836;144.018;92.500
31.315.000;112.506;0.1565;844.849;547.950;24.359;127.128;123.019;92.500
31.320.000;113.172;0.1660;853.455;567.170;24.274;110.767;107.812;92.500
31.325.000;113.769;0.1732;852.513;590.800;24.140;97.133;95.067;92.500
31.330.000;114.065;0.1788;845.071;633.590;24.236;90.270;88.622;92.500
31.335.000;114.366;0.1794;830.978;686.160;24.351;89.084;87.531;92.500
31.340.000;114.667;0.1810;808.150;745.900;24.314;93.300;91.547;92.500
31.345.000;114.968;0.1880;784.568;809.340;24.341;102.339;100.102;92.500
31.350.000;115.270;0.1950;756.977;848.790;24.625;128.302;124.466;92.500
31.355.000;115.572;0.2029;735.527;881.000;25.190;170.186;163.362;92.500
31.360.000;115.887;0.1934;723.629;918.540;25.653;235.161;222.959;92.500
31.365.000;116.249;0.1825;718.907;936.690;26.037;310.433;291.179;92.500
31.370.000;116.631;0.1780;711.857;929.640;26.115;337.375;315.472;92.500
31.375.000;117.014;0.1715;709.268;914.510;26.184;334.269;312.758;92.500
31.380.000;117.397;0.1641;703.858;896.050;26.150;337.375;315.621;92.500
31.385.000;117.781;0.1743;692.468;869.520;26.367;303.378;285.111;92.500
31.390.000;118.164;0.1865;687.441;863.220;26.300;283.013;266.793;92.500
31.395.000;118.547;0.1889;677.674;857.220;26.366;310.433;291.614;92.500
31.400.000;118.930;0.1923;670.538;851.060;26.412;304.744;286.559;92.500
31.405.000;119.301;0.1945;673.040;831.470;26.326;313.698;294.699;92.500
31.410.000;119.550;0.1816;674.441;802.280;26.191;328.144;307.745;92.500
31.415.000;119.791;0.1616;677.436;782.680;26.047;296.103;278.923;92.500
31.420.000;120.032;0.1661;687.810;775.080;25.902;270.226;255.550;92.500
31.425.000;120.274;0.1707;676.830;771.660;25.756;267.738;253.296;92.500
31.430.000;120.515;0.1725;675.416;771.580;25.676;296.078;278.944;92.500
31.435.000;120.757;0.1610;676.124;785.640;26.012;325.123;305.119;92.500
31.440.000;120.998;0.1522;675.935;800.610;26.424;376.193;350.897;92.500
31.445.000;121.247;0.1453;678.879;807.830;26.254;402.177;374.080;92.500
31.450.000;121.314;0.1499;680.655;813.820;25.994;396.706;369.204;92.500
31.455.000;121.334;0.1556;682.061;813.070;25.959;369.989;345.350;92.500
31.460.000;121.353;0.1613;696.298;807.600;25.803;334.553;313.595;92.500
31.465.000;121.372;0.1658;698.484;803.950;25.643;337.793;316.504;92.500
31.470.000;121.391;0.1804;694.924;801.360;25.443;299.318;281.874;92.500
31.475.000;121.410;0.1881;690.591;794.830;25.224;249.302;236.561;92.500
31.480.000;121.429;0.1841;686.676;787.230;25.003;207.644;198.522;92.500
31.485.000;121.448;0.1889;682.935;776.370;24.853;178.628;171.836;92.500
31.490.000;121.468;0.2009;679.407;752.420;24.893;153.726;148.786;92.500
31.495.000;121.486;0.1943;676.601;746.130;25.057;166.550;160.675;92.500
31.500.000;121.471;0.1877;674.306;732.520;25.206;184.664;177.401;92.500
31.505.000;121.350;0.1928;672.492;724.930;25.250;204.749;195.864;92.500
31.510.000;121.234;0.1871;671.569;717.330;25.417;224.598;214.035;92.500
31.515.000;121.118;0.1782;672.216;709.500;25.511;216.700;206.810;92.500
31.520.000;121.002;0.1821;674.937;703.340;25.522;210.520;201.149;92.500
31.525.000;120.883;0.1925;678.888;711.250;25.395;228.790;217.857;92.500
31.530.000;120.765;0.1905;683.221;737.840;25.707;254.455;241.234;92.500
31.535.000;120.645;0.1841;682.494;769.980;25.911;291.431;274.739;92.500
31.540.000;120.524;0.1781;681.172;782.980;26.079;346.865;324.631;92.500
31.545.000;120.404;0.1857;679.239;788.070;26.014;337.362;316.103;92.500
31.550.000;120.283;0.1725;661.109;784.190;26.157;359.459;335.914;92.500
31.555.000;120.163;0.1583;653.230;775.750;26.299;406.548;377.932;92.500
31.560.000;120.042;0.1408;645.835;768.390;26.318;459.811;424.740;92.500
31.565.000;119.922;0.1318;637.310;755.320;26.418;520.317;477.540;92.500
31.570.000;119.801;0.1228;621.732;747.720;26.298;593.800;541.204;92.500
31.575.000;119.681;0.1273;602.486;738.970;26.253;546.085;499.869;92.500
31.580.000;119.560;0.1374;584.510;732.220;26.391;483.881;445.694;92.500
31.585.000;119.440;0.1489;575.889;720.590;26.396;488.377;449.592;92.500
31.590.000;119.319;0.1581;556.140;717.330;26.518;461.448;426.021;92.500
31.595.000;119.199;0.1529;536.356;708.270;26.570;445.240;411.789;92.500
31.600.000;119.096;0.1566;518.624;702.130;26.434;471.259;434.556;92.500
31.605.000;119.060;0.1603;532.967;700.610;26.507;492.914;453.462;92.500
31.610.000;119.021;0.1653;534.207;695.900;26.563;497.171;457.165;92.500
31.615.000;118.981;0.1625;535.484;700.150;26.397;502.963;462.204;92.500
31.620.000;118.941;0.1504;540.866;701.820;26.312;508.812;467.289;92.500
31.625.000;118.895;0.1360;545.027;710.110;26.536;514.803;472.494;92.500
31.630.000;118.678;0.1336;554.447;725.080;26.473;517.895;475.133;92.500
31.635.000;118.454;0.1363;564.855;740.040;26.508;521.036;477.812;92.500
31.640.000;118.231;0.1463;564.933;768.380;26.596;517.698;474.857;92.500
31.645.000;118.008;0.1405;585.174;795.970;26.698;490.210;450.860;92.500
31.650.000;117.784;0.1478;606.895;825.990;26.663;457.805;422.489;92.500
31.655.000;117.561;0.1617;626.561;859.720;26.644;427.550;395.903;92.500
31.660.000;117.338;0.1761;642.654;895.740;26.733;399.360;371.008;92.500
31.665.000;117.115;0.1753;658.159;913.910;26.546;367.736;342.735;92.500
31.670.000;116.892;0.1711;669.443;907.750;26.615;335.260;313.596;92.500
31.675.000;116.669;0.1699;675.584;904.260;26.494;304.744;286.107;92.500
31.680.000;116.446;0.1702;676.117;889.350;26.342;314.526;294.874;92.500
