DEPTH;CAL;NPHI;DT;GR;RHOB;RLLD;RT;BS
38.485.000;99.030;0.1740;691.468;647.500;25.080;175.560;179.430;98.750
38.490.000;99.280;0.1710;674.426;659.170;25.210;175.580;163.791;98.750
38.495.000;99.400;0.1600;667.268;646.680;25.380;184.610;171.698;98.750
38.500.000;99.510;0.1490;663.387;645.440;25.570;213.880;197.117;98.750
38.505.000;99.670;0.1510;663.567;676.920;25.930;307.500;276.962;98.750
38.510.000;99.770;0.1490;662.574;740.590;26.650;431.240;379.976;98.750
38.515.000;99.720;0.1420;659.917;822.660;26.670;534.800;467.068;98.750
38.520.000;99.700;0.1440;653.897;918.950;26.640;625.990;570.200;98.750
38.525.000;99.620;0.1540;654.969;887.560;26.650;669.580;662.232;98.750
38.530.000;99.600;0.1620;663.313;831.540;26.680;601.380;588.424;98.750
38.535.000;99.660;0.1670;666.514;793.320;26.550;519.110;487.997;98.750
38.540.000;99.830;0.1640;667.258;797.870;26.490;448.820;404.234;98.750
38.545.000;100.020;0.1600;670.623;878.920;26.560;391.940;347.574;98.750
38.550.000;100.290;0.1560;676.826;933.410;26.610;351.820;314.298;98.750
38.555.000;100.520;0.1580;684.328;909.400;26.560;346.870;310.241;98.750
38.560.000;100.590;0.1610;685.461;850.850;26.440;381.710;339.304;98.750
38.565.000;100.650;0.1660;688.223;795.660;26.240;431.240;380.298;98.750
38.570.000;100.750;0.1670;692.685;772.110;25.820;484.230;424.936;98.750
38.575.000;100.800;0.1680;698.790;767.770;25.380;521.220;456.128;98.750
38.580.000;100.800;0.1810;695.757;761.380;24.990;482.630;423.609;98.750
38.585.000;100.800;0.2040;693.501;764.990;24.490;419.960;371.057;98.750
38.590.000;100.850;0.2260;691.232;814.490;24.110;365.390;325.816;98.750
38.595.000;100.850;0.2350;687.466;905.510;24.050;322.890;290.240;98.750
38.600.000;100.850;0.2310;684.218;961.930;24.610;299.730;270.718;98.750
38.605.000;100.860;0.2120;679.238;1.040.520;24.900;308.470;278.099;98.750
38.610.000;100.810;0.1840;672.939;1.110.530;25.440;332.560;298.346;98.750
38.615.000;100.830;0.1850;672.777;1.068.970;26.470;354.230;316.493;98.750
38.620.000;100.860;0.1910;672.791;977.720;26.480;370.630;330.181;98.750
38.625.000;100.830;0.1870;675.043;941.070;26.320;383.170;340.599;98.750
38.630.000;100.890;0.1940;675.276;922.850;26.410;391.060;347.172;98.750
38.635.000;100.900;0.2090;675.531;883.090;26.500;391.760;347.756;98.750
38.640.000;100.900;0.2280;675.412;852.240;26.310;382.870;340.375;98.750
38.645.000;100.900;0.2280;674.776;882.050;26.430;367.630;327.694;98.750
38.650.000;100.900;0.2130;674.757;956.240;26.620;350.530;313.421;98.750
38.655.000;100.900;0.2090;674.323;1.032.020;26.200;330.580;296.709;98.750
38.660.000;100.890;0.2170;671.742;1.088.390;26.140;308.280;277.942;98.750
38.665.000;100.810;0.2210;671.370;1.118.860;26.420;297.390;268.721;98.750
38.670.000;100.720;0.2090;670.772;1.084.610;26.470;298.830;269.911;98.750
38.675.000;100.700;0.1830;670.987;1.032.860;26.300;310.200;279.500;98.750
38.680.000;100.690;0.1650;668.196;983.120;26.210;327.570;294.110;98.750
38.685.000;100.540;0.1380;661.550;933.950;26.250;357.200;318.861;98.750
38.690.000;100.270;0.1260;651.792;882.730;26.340;412.460;364.628;98.750
38.695.000;100.050;0.1190;639.073;828.590;26.470;497.810;436.040;98.750
38.700.000;99.780;0.1130;634.329;771.480;26.660;600.780;522.343;98.750
38.705.000;99.560;0.1110;623.866;719.500;26.620;710.380;613.540;98.750
38.710.000;99.440;0.1130;615.418;668.820;26.460;755.860;651.184;98.750
38.715.000;99.350;0.1160;611.258;639.860;26.390;720.620;621.940;98.750
38.720.000;99.250;0.1110;604.082;700.530;26.520;678.410;586.846;98.750
38.725.000;99.210;0.0940;597.841;749.030;26.720;685.840;593.003;98.750
38.730.000;99.150;0.0860;603.695;735.420;26.620;753.750;649.292;98.750
38.735.000;99.060;0.0820;608.632;681.530;26.480;884.570;757.152;98.750
38.740.000;98.970;0.0840;620.779;611.530;26.460;941.350;858.942;98.750
38.745.000;98.900;0.0900;631.422;598.710;26.320;800.320;687.654;98.750
38.750.000;98.970;0.1010;641.511;622.640;26.160;650.820;563.775;98.750
38.755.000;99.100;0.1140;655.103;627.380;26.090;501.480;438.858;98.750
38.760.000;99.290;0.1300;669.452;573.420;26.030;358.760;319.810;98.750
38.765.000;99.530;0.1520;672.383;517.650;25.840;301.700;272.015;98.750
38.770.000;99.820;0.1730;670.615;524.200;25.520;273.400;248.114;98.750
38.775.000;100.090;0.1710;669.091;505.470;25.460;260.130;236.880;98.750
38.780.000;100.200;0.1690;668.950;536.140;25.610;258.810;235.782;98.750
38.785.000;100.140;0.1710;670.682;556.700;25.760;267.160;242.880;98.750
38.790.000;100.000;0.1630;668.387;548.700;25.840;278.480;252.459;98.750
38.795.000;99.870;0.1510;666.423;562.910;25.930;299.070;269.859;98.750
38.800.000;99.690;0.1410;663.380;602.530;26.040;333.840;299.063;98.750
38.805.000;99.510;0.1340;663.757;645.350;26.220;395.650;350.495;98.750
38.810.000;99.420;0.1400;665.576;674.200;26.360;463.550;428.499;98.750
38.815.000;99.390;0.1530;662.938;650.460;26.280;435.270;402.072;98.750
38.820.000;99.330;0.1660;659.141;621.620;26.090;363.600;323.843;98.750
38.825.000;99.380;0.1790;662.921;649.800;26.080;311.740;280.438;98.750
38.830.000;99.310;0.1860;665.945;723.220;26.340;289.410;261.581;98.750
38.835.000;99.300;0.1860;668.850;825.690;26.510;303.960;273.867;98.750
38.840.000;99.300;0.1790;665.870;911.260;26.610;349.720;312.259;98.750
38.845.000;99.220;0.1510;661.038;953.030;26.500;414.180;365.743;98.750
38.850.000;99.210;0.1230;664.931;869.380;26.440;537.220;468.909;98.750
38.855.000;99.120;0.1170;670.146;751.800;26.370;675.120;757.532;98.750
38.860.000;99.100;0.1240;671.669;666.510;26.220;664.490;817.826;98.750
38.865.000;99.100;0.1350;673.930;643.400;26.100;570.090;688.170;98.750
38.870.000;99.100;0.1510;675.930;670.680;26.080;468.540;525.527;98.750
38.875.000;99.100;0.1670;679.671;669.180;26.100;385.840;398.793;98.750
38.880.000;99.150;0.1640;683.758;661.410;25.990;344.130;346.089;98.750
38.885.000;99.280;0.1630;682.339;675.440;25.830;316.210;320.748;98.750
38.890.000;99.430;0.1730;679.965;687.930;25.690;281.590;292.597;98.750
38.895.000;99.520;0.1950;677.002;691.560;25.480;234.810;248.505;98.750
38.900.000;99.610;0.2190;674.099;681.930;25.150;169.390;168.830;98.750
38.905.000;99.710;0.2330;670.869;660.700;24.860;114.020;109.340;98.750
38.910.000;99.810;0.2330;667.126;646.200;24.650;92.720;90.145;98.750
38.915.000;99.880;0.2260;663.324;652.660;24.550;92.040;89.534;98.750
38.920.000;99.920;0.2130;660.222;599.270;24.600;97.770;94.735;98.750
38.925.000;99.990;0.2020;658.461;533.040;24.720;100.880;97.554;98.750
38.930.000;100.000;0.2080;657.564;497.710;24.760;102.400;98.927;98.750
38.935.000;100.000;0.2110;657.283;506.410;24.740;105.800;101.991;98.750
38.940.000;100.000;0.2020;658.402;535.970;24.860;107.300;103.341;98.750
38.945.000;99.990;0.1960;661.605;534.370;25.020;100.670;97.363;98.750
38.950.000;99.900;0.1970;666.072;542.030;25.160;102.660;99.151;98.750
38.955.000;99.740;0.1900;672.435;588.670;25.220;102.990;99.432;98.750
38.960.000;99.460;0.1790;675.347;676.990;25.460;122.780;117.128;98.750
38.965.000;99.090;0.1680;677.643;755.390;25.750;171.890;160.501;98.750
38.970.000;98.780;0.1610;676.067;843.570;26.110;322.930;289.707;98.750
38.975.000;98.490;0.1600;672.742;919.280;26.580;476.040;417.257;98.750
38.980.000;98.260;0.1680;670.369;879.260;26.730;628.560;544.932;98.750
38.985.000;98.140;0.1770;667.888;825.710;26.880;595.700;517.488;98.750
38.990.000;98.040;0.1790;663.892;821.510;27.200;512.890;448.133;98.750
38.995.000;97.860;0.1750;658.692;852.720;27.220;443.260;389.454;98.750
39.000.000;97.740;0.1660;646.876;868.940;27.210;421.850;371.721;98.750
39.005.000;97.640;0.1460;638.209;861.490;27.180;464.970;407.718;98.750
39.010.000;97.610;0.1230;631.764;787.830;27.160;658.350;569.456;98.750
39.015.000;97.550;0.1220;631.928;659.080;27.040;928.900;792.513;98.750
39.020.000;97.450;0.1320;633.162;672.970;27.020;1.131.980;1.006.815;98.750
39.025.000;97.350;0.1430;635.957;741.140;27.040;980.150;834.295;98.750
39.030.000;97.300;0.1600;644.165;883.530;26.990;730.940;629.485;98.750
39.035.000;97.380;0.1860;657.289;1.063.000;27.000;504.020;440.498;98.750
39.040.000;97.550;0.2120;669.463;1.161.000;27.060;394.960;349.468;98.750
39.045.000;97.840;0.2190;677.615;1.180.100;26.760;345.230;308.179;98.750
39.050.000;98.180;0.2050;677.503;1.164.840;26.660;332.790;297.843;98.750
39.055.000;98.380;0.1770;669.787;1.118.960;26.660;369.860;328.820;98.750
39.060.000;98.400;0.1250;657.218;999.530;26.790;494.140;432.463;98.750
39.065.000;98.400;0.1090;645.486;873.060;27.010;748.430;644.470;98.750
39.070.000;98.360;0.1080;633.607;756.610;27.020;945.190;806.385;98.750
39.075.000;98.160;0.1100;621.243;679.640;26.830;1.086.440;921.590;98.750
39.080.000;97.930;0.1150;610.035;704.580;26.660;1.132.160;958.586;98.750
39.085.000;97.820;0.1230;598.978;720.620;26.550;1.098.990;931.522;98.750
39.090.000;97.800;0.1380;595.233;698.350;26.570;1.046.000;888.353;98.750
39.095.000;97.790;0.1490;598.237;712.850;26.760;999.550;850.443;98.750
39.100.000;97.720;0.1570;605.532;690.160;26.990;944.380;805.283;98.750
39.105.000;97.620;0.1710;616.413;680.880;26.990;851.180;728.769;98.750
39.110.000;97.520;0.1740;628.961;746.600;26.830;718.000;618.868;98.750
39.115.000;97.420;0.1660;641.067;839.840;26.810;580.880;504.853;98.750
39.120.000;97.250;0.1510;649.063;888.860;26.870;558.490;486.090;98.750
39.125.000;97.130;0.1350;648.664;913.370;26.850;641.300;555.080;98.750
39.130.000;97.040;0.1230;642.382;898.060;26.920;785.110;674.062;98.750
39.135.000;96.940;0.1360;631.014;815.860;27.020;873.150;746.403;98.750
39.140.000;96.900;0.1500;617.908;665.340;26.910;844.480;722.839;98.750
39.145.000;96.900;0.1640;604.804;627.150;26.890;695.090;599.615;98.750
39.150.000;96.850;0.1640;590.907;656.960;26.870;591.360;513.399;98.750
39.155.000;96.810;0.1490;581.271;705.010;26.710;699.250;603.019;98.750
39.160.000;96.800;0.1230;579.186;687.270;26.580;900.640;768.851;98.750
39.165.000;96.800;0.1250;580.297;652.000;26.570;1.092.520;925.398;98.750
39.170.000;96.800;0.1340;582.089;617.330;26.670;1.175.040;992.352;98.750
39.175.000;96.800;0.1390;589.762;622.830;26.800;1.100.370;931.774;98.750
39.180.000;96.820;0.1400;600.023;663.040;26.920;963.320;820.140;98.750
39.185.000;96.880;0.1360;612.507;703.470;26.970;842.350;721.069;98.750
39.190.000;96.910;0.1320;628.416;741.710;26.890;784.450;673.440;98.750
39.195.000;96.990;0.1290;643.611;763.270;26.840;796.390;683.318;98.750
39.200.000;97.080;0.1260;657.016;796.110;26.740;809.530;694.186;98.750
39.205.000;97.100;0.1250;667.815;868.770;26.700;814.470;698.262;98.750
39.210.000;97.010;0.1320;671.215;982.390;26.750;782.650;672.004;98.750
39.215.000;97.000;0.1410;673.673;1.013.800;26.830;694.590;599.234;98.750
39.220.000;97.000;0.1460;674.454;987.260;26.810;622.520;539.398;98.750
39.225.000;97.000;0.1430;672.773;931.560;26.760;595.850;517.184;98.750
39.230.000;97.000;0.1320;670.074;880.460;26.630;609.200;528.308;98.750
39.235.000;97.000;0.1220;667.083;853.330;26.460;668.160;577.319;98.750
39.240.000;97.060;0.1130;663.173;821.970;26.400;742.040;638.512;98.750
39.245.000;97.220;0.1060;658.529;793.500;26.580;839.980;719.305;98.750
39.250.000;97.410;0.1090;654.616;774.740;26.770;918.570;783.912;98.750
39.255.000;97.680;0.1200;652.233;722.960;26.820;972.330;853.746;98.750
39.260.000;97.910;0.1300;651.482;681.190;26.830;870.730;744.978;98.750
39.265.000;98.120;0.1400;651.856;685.360;26.930;699.850;604.077;98.750
39.270.000;98.320;0.1500;653.159;707.700;27.040;584.920;508.511;98.750
39.275.000;98.520;0.1580;655.454;734.050;27.150;537.420;468.821;98.750
39.280.000;98.780;0.1660;658.695;774.210;26.980;548.220;477.952;98.750
39.285.000;99.090;0.1750;663.027;814.150;26.810;542.120;472.933;98.750
39.290.000;99.250;0.1840;666.763;807.470;26.790;476.790;418.046;98.750
39.295.000;99.420;0.1970;669.772;817.740;26.770;382.990;339.913;98.750
39.300.000;99.630;0.2150;672.228;916.100;26.770;304.550;274.378;98.750
39.305.000;100.620;0.2360;674.045;1.044.160;26.800;280.110;253.962;98.750
39.310.000;101.880;0.2410;675.959;1.125.280;26.810;300.610;271.692;98.750
39.315.000;101.340;0.2290;677.412;1.115.430;26.790;342.870;307.079;98.750
39.320.000;100.180;0.2110;677.638;1.067.270;26.870;444.400;390.945;98.750
39.325.000;99.420;0.2060;677.726;1.037.930;26.840;549.520;479.234;98.750
39.330.000;99.260;0.2120;677.622;1.060.640;26.800;558.760;486.928;98.750
39.335.000;99.470;0.2160;677.431;1.127.680;26.900;494.320;432.868;98.750
39.340.000;99.700;0.2130;677.110;1.168.200;26.850;426.700;376.091;98.750
39.345.000;99.910;0.2170;676.875;1.170.060;26.750;381.700;338.940;98.750
39.350.000;100.000;0.2210;676.499;1.186.540;26.680;375.520;333.826;98.750
39.355.000;99.880;0.2130;675.651;1.182.000;26.700;382.080;339.247;98.750
39.360.000;99.810;0.2010;674.683;1.165.650;26.720;390.480;346.197;98.750
39.365.000;99.800;0.1910;673.973;1.113.370;26.600;397.520;352.023;98.750
39.370.000;99.800;0.1830;673.210;1.030.840;26.410;407.600;360.356;98.750
39.375.000;99.800;0.1750;671.931;988.460;26.300;415.070;366.522;98.750
39.380.000;99.840;0.1670;670.763;936.190;26.380;414.720;366.241;98.750
39.385.000;99.930;0.1630;675.258;865.690;26.450;393.890;349.043;98.750
39.390.000;99.980;0.1610;674.480;844.260;26.450;364.920;325.001;98.750
39.395.000;100.070;0.1530;672.928;854.590;26.390;362.370;322.907;98.750
39.400.000;100.240;0.1450;671.623;840.500;26.320;382.950;340.080;98.750
39.405.000;100.400;0.1490;672.905;817.370;26.390;411.750;363.985;98.750
39.410.000;100.480;0.1550;675.703;804.850;26.410;428.880;378.145;98.750
39.415.000;100.510;0.1560;681.299;800.190;26.300;414.620;366.399;98.750
39.420.000;100.600;0.1630;679.747;808.250;26.150;377.220;335.455;98.750
39.425.000;100.700;0.1700;683.731;816.360;26.130;344.020;307.808;98.750
39.430.000;100.800;0.1720;688.410;801.250;26.090;320.350;287.988;98.750
39.435.000;100.880;0.1690;691.981;767.310;26.140;301.440;272.078;98.750
39.440.000;100.900;0.1610;692.272;739.150;26.170;286.850;259.742;98.750
39.445.000;100.990;0.1530;692.299;733.480;26.120;286.260;259.268;98.750
39.450.000;101.090;0.1520;688.501;695.300;26.160;295.640;267.238;98.750
39.455.000;101.180;0.1530;687.856;708.710;26.190;286.470;259.499;98.750
39.460.000;101.200;0.1510;687.411;735.440;26.200;264.530;240.855;98.750
39.465.000;101.280;0.1440;686.930;772.230;25.950;240.290;220.146;98.750
39.470.000;101.380;0.1370;680.858;779.150;25.870;220.820;203.414;98.750
39.475.000;101.480;0.1300;674.013;724.650;25.950;233.080;213.999;98.750
39.480.000;101.580;0.1220;657.977;652.250;26.120;270.910;246.389;98.750
39.485.000;101.680;0.1290;646.250;602.660;26.270;321.450;289.189;98.750
39.490.000;101.770;0.1510;643.852;588.530;26.350;363.770;324.678;98.750
39.495.000;101.790;0.1730;640.795;622.990;26.490;380.540;338.656;98.750
39.500.000;101.850;0.1880;640.099;743.090;26.560;375.710;334.659;98.750
39.505.000;101.940;0.1920;644.910;905.890;26.530;368.020;328.284;98.750
39.510.000;102.030;0.1830;653.684;1.085.250;26.480;361.360;322.758;98.750
39.515.000;102.130;0.1600;669.330;1.073.640;26.330;353.570;316.283;98.750
39.520.000;102.190;0.1560;677.827;955.870;26.100;347.690;311.383;98.750
39.525.000;102.230;0.1520;678.431;826.680;25.790;332.410;298.579;98.750
39.530.000;102.320;0.1510;678.176;709.520;25.610;282.670;256.590;98.750
39.535.000;102.410;0.1570;678.426;671.690;25.480;243.270;222.970;98.750
39.540.000;102.510;0.1670;678.888;623.500;25.390;214.600;198.278;98.750
39.545.000;102.590;0.1720;676.252;610.420;25.380;201.580;186.998;98.750
39.550.000;102.600;0.1710;676.217;605.240;25.430;205.250;190.189;98.750
39.555.000;102.600;0.1630;672.212;612.770;25.570;221.920;204.627;98.750
39.560.000;102.610;0.1430;661.094;617.010;25.750;247.220;226.406;98.750
39.565.000;102.670;0.1160;650.293;625.680;25.940;281.510;255.700;98.750
39.570.000;102.610;0.1050;639.925;646.940;26.250;359.470;321.380;98.750
39.575.000;102.600;0.1170;630.340;670.270;26.860;486.670;427.763;98.750
39.580.000;102.600;0.1400;623.720;694.090;26.840;587.130;512.293;98.750
39.585.000;102.600;0.1620;620.392;719.980;26.680;592.370;516.685;98.750
39.590.000;102.530;0.1820;624.227;748.280;26.650;530.980;465.090;98.750
39.595.000;102.360;0.1970;634.097;786.030;26.760;464.280;408.720;98.750
39.600.000;102.240;0.1860;639.476;829.190;26.960;421.480;372.759;98.750
39.605.000;102.200;0.1640;639.877;851.060;26.890;435.580;384.378;98.750
39.610.000;102.200;0.1590;638.680;835.830;26.730;494.030;433.784;98.750
39.615.000;102.200;0.1720;639.470;783.770;26.650;527.310;497.085;98.750
39.620.000;102.200;0.1810;641.003;721.530;26.660;532.510;524.518;98.750
39.625.000;102.150;0.1880;642.278;738.870;26.600;486.780;475.259;98.750
39.630.000;102.060;0.1900;645.724;825.420;26.510;427.930;406.214;98.750
39.635.000;102.010;0.1820;652.647;968.630;26.410;403.890;391.198;98.750
39.640.000;101.960;0.1610;662.304;1.092.470;26.290;382.260;379.758;98.750
39.645.000;101.920;0.1450;670.624;1.131.850;26.160;344.610;346.543;98.750
39.650.000;101.830;0.1260;675.875;1.158.570;25.900;275.330;268.411;98.750
39.655.000;101.730;0.1290;680.348;1.163.960;25.570;198.050;183.748;98.750
39.660.000;101.680;0.1320;684.768;980.390;25.350;134.160;127.503;98.750
39.665.000;101.590;0.1330;688.001;756.420;25.260;91.390;89.095;98.750
39.670.000;101.520;0.1270;695.782;613.550;25.170;80.260;78.909;98.750
39.675.000;101.460;0.1140;702.893;586.630;25.230;84.840;83.102;98.750
39.680.000;101.310;0.1030;709.877;566.440;25.320;93.220;90.729;98.750
39.685.000;101.210;0.1040;717.882;548.070;25.430;102.630;99.241;98.750
39.690.000;101.110;0.1120;725.088;550.090;25.400;112.590;108.190;98.750
39.695.000;101.010;0.1240;722.396;591.660;25.280;126.050;120.197;98.750
39.700.000;100.840;0.1450;719.429;658.150;25.180;149.590;141.093;98.750
39.705.000;100.790;0.1690;711.782;752.920;24.980;197.680;183.237;98.750
39.710.000;101.060;0.1940;703.474;937.460;24.580;343.530;433.629;98.750
39.715.000;103.050;0.2210;695.826;1.057.980;23.930;380.540;496.393;98.750
39.720.000;105.560;0.2480;685.481;1.143.860;23.170;328.310;395.607;98.750
39.725.000;108.810;0.2740;674.764;1.125.100;22.400;269.710;292.848;98.750
39.730.000;112.760;0.2930;674.823;1.066.910;21.910;242.350;224.671;98.750
39.735.000;113.290;0.2660;691.725;1.003.590;22.190;230.000;214.043;98.750
39.740.000;111.060;0.2410;717.529;948.760;22.600;247.030;228.314;98.750
39.745.000;107.640;0.1980;735.197;898.520;23.450;305.640;277.654;98.750
39.750.000;103.920;0.1810;747.304;849.780;24.900;413.730;367.024;98.750
39.755.000;101.330;0.1660;755.032;806.890;25.680;571.120;498.171;98.750
39.760.000;99.930;0.1540;760.616;794.280;25.960;668.650;604.291;98.750
39.765.000;99.360;0.1460;757.140;803.990;26.130;734.160;633.004;98.750
39.770.000;98.970;0.1460;735.716;812.770;26.410;749.730;645.708;98.750
39.775.000;98.640;0.1530;709.203;817.790;26.600;726.910;626.659;98.750
39.780.000;98.410;0.1560;692.590;823.610;26.660;696.020;600.951;98.750
39.785.000;98.260;0.1540;684.158;829.510;26.670;656.800;568.319;98.750
39.790.000;98.210;0.1470;678.163;842.980;26.660;619.250;537.047;98.750
39.795.000;98.160;0.1360;672.776;887.780;26.690;596.450;518.016;98.750
39.800.000;98.040;0.1230;674.323;958.660;26.880;590.020;512.607;98.750
39.805.000;97.920;0.1060;674.384;994.450;26.940;591.770;514.026;98.750
39.810.000;97.900;0.0960;671.442;987.700;26.770;596.040;517.581;98.750
39.815.000;97.900;0.0950;668.911;929.890;26.650;601.360;522.018;98.750
39.820.000;97.880;0.0990;668.612;870.230;26.600;612.840;531.581;98.750
39.825.000;97.780;0.1050;668.336;830.920;26.680;626.600;543.004;98.750
39.830.000;97.620;0.1120;668.705;854.420;26.880;646.700;559.662;98.750
39.835.000;97.490;0.1210;664.680;923.460;26.980;680.550;587.714;98.750
39.840.000;97.340;0.1300;658.873;972.330;26.930;727.330;626.389;98.750
39.845.000;97.310;0.1420;657.689;899.090;26.830;734.050;631.930;98.750
39.850.000;97.390;0.1580;658.627;815.750;26.760;644.690;557.898;98.750
39.855.000;97.630;0.1690;657.757;768.590;26.810;562.890;489.800;98.750
39.860.000;98.130;0.1670;657.547;815.690;26.860;525.760;458.861;98.750
