DEPTH,CAL,NPHI,DT,GR,RHOB,RLLD,RT,BS,RLLD_log
5198.0,9.877,0.258,86.116,110.431,2.502,36.384,32.2227,9.875,3.5941291175681256
5198.5,10.277,0.257,84.3398,106.892,2.481,39.096,34.5956,9.875,3.6660201599678537
5199.0,10.216,0.248,81.5986,103.161,2.448,56.044,48.8213,9.875,4.026137096508985
5199.5,9.819,0.219,76.8571,92.191,2.473,106.106,89.8074,9.875,4.6644385944451505
5200.0,9.658,0.117,71.4259,79.253,2.563,195.966,161.4809,9.875,5.277941174795208
5200.5,9.616,0.103,65.8306,67.433,2.645,335.08,271.3779,9.875,5.814369309285609
5201.0,9.602,0.104,60.8123,56.671,2.677,576.971,537.2974,9.875,6.357792005279687
5201.5,9.6,0.109,57.2795,50.561,2.684,590.294,513.2478,9.875,6.380620717871761
5202.0,9.607,0.117,54.5182,52.364,2.691,510.192,411.2505,9.875,6.234787125459335
5202.5,9.606,0.126,53.0408,53.76,2.701,416.546,335.7611,9.875,6.031996899686059
5203.0,9.583,0.134,53.3347,54.633,2.69,324.64,263.0158,9.875,5.7827168760775045
5203.5,9.556,0.138,54.3781,57.266,2.696,280.558,228.0272,9.875,5.636780477206571
5204.0,9.53,0.138,55.5893,59.029,2.69,270.655,220.0982,9.875,5.600844947116312
5204.5,9.509,0.136,56.229,59.643,2.686,258.434,210.3394,9.875,5.554640342200065
5205.0,9.501,0.135,56.8962,62.846,2.69,235.813,192.4431,9.875,5.463039118050932
5205.5,9.503,0.135,57.4921,66.029,2.7,217.86,178.3976,9.875,5.3838526546543
5206.0,9.509,0.138,57.8248,65.397,2.692,214.073,175.4397,9.875,5.3663170783484695
5206.5,9.51,0.139,57.9689,66.691,2.68,221.858,181.5455,9.875,5.4020375375759295
5207.0,9.51,0.134,57.936,67.674,2.683,238.041,194.2035,9.875,5.4724429277424536
5207.5,9.51,0.127,57.6817,64.596,2.689,254.978,207.5954,9.875,5.541177266926763
5208.0,9.509,0.129,57.528,62.017,2.689,264.675,215.2942,9.875,5.578502658229444
5208.5,9.502,0.133,57.6733,62.621,2.69,257.053,209.2232,9.875,5.549282289314561
5209.0,9.492,0.136,58.1323,62.215,2.695,224.697,183.7283,9.875,5.41475282796731
5209.5,9.49,0.14,58.5454,63.431,2.693,183.614,151.4264,9.875,5.21283572800261
5210.0,9.49,0.143,58.7897,69.584,2.684,152.378,126.6579,9.875,5.026364275876697
5210.5,9.481,0.134,58.7814,74.61,2.686,191.534,157.6592,9.875,5.255065338553235
5211.0,9.487,0.118,58.3799,70.196,2.688,240.946,196.4144,9.875,5.484572841993989
5211.5,9.496,0.104,57.565,65.03,2.683,321.7,260.4081,9.875,5.7736194342449805
5212.0,9.514,0.094,56.271,58.239,2.684,582.22,508.0075,9.875,6.366848383177691
5212.5,9.519,0.087,54.6918,50.709,2.694,865.559,989.1509,9.875,6.763375540981504
5213.0,9.527,0.084,53.5005,44.206,2.71,788.861,867.251,9.875,6.670590132955611
5213.5,9.524,0.087,52.7805,42.291,2.709,678.28,738.6035,9.875,6.519560182038926
5214.0,9.52,0.091,52.4397,43.011,2.7,566.072,619.6942,9.875,6.338721278593436
5214.5,9.525,0.096,51.8578,44.78,2.687,467.109,503.6575,9.875,6.146562635145176
5215.0,9.536,0.101,51.6008,47.698,2.673,397.131,427.0259,9.875,5.984266201068559
5215.5,9.544,0.107,51.6091,51.317,2.675,331.011,353.0733,9.875,5.80215160745327
5216.0,9.56,0.114,51.6786,55.587,2.686,267.18,274.3566,9.875,5.587922588561666
5216.5,9.574,0.126,51.9114,58.132,2.693,209.563,203.6557,9.875,5.345024410146655
5217.0,9.573,0.137,52.1981,57.215,2.689,159.202,144.7847,9.875,5.070173836145441
5217.5,9.576,0.146,53.7768,56.647,2.688,122.038,109.0819,9.875,4.804332471644698
5218.0,9.579,0.156,56.5555,62.325,2.688,89.907,80.0044,9.875,4.498775802739967
5218.5,9.585,0.169,59.5245,68.976,2.673,61.736,53.2978,9.875,4.122867229155302
5219.0,9.594,0.185,62.0807,77.457,2.656,43.359,38.7206,9.875,3.7695142941348148
5219.5,9.599,0.191,64.2619,84.918,2.644,26.065,23.5335,9.875,3.2605934182200693
5220.0,9.604,0.19,66.4547,86.977,2.629,14.835,13.8671,9.875,2.6969892537427853
5220.5,9.618,0.188,68.0085,80.628,2.614,10.164,9.7324,9.875,2.3188520654579174
5221.0,9.633,0.185,67.9509,72.985,2.594,8.65,8.3729,9.875,2.157559320943788
5221.5,9.644,0.179,67.3379,63.971,2.572,8.692,8.4118,9.875,2.162403062394183
5222.0,9.653,0.17,66.539,56.121,2.55,8.818,8.5265,9.875,2.176795086935746
5222.5,9.663,0.162,66.2181,51.994,2.536,8.81,8.5201,9.875,2.175887439948088
5223.0,9.676,0.16,65.9946,49.978,2.552,9.029,8.7189,9.875,2.200441619325342
5223.5,9.713,0.163,65.8613,52.033,2.568,9.48,9.1285,9.875,2.2491843162669305
5224.0,9.78,0.169,66.2718,53.84,2.58,10.017,9.6171,9.875,2.3042836496296273
5224.5,9.813,0.174,67.1114,55.034,2.59,10.453,10.6368,9.875,2.34688901855057
5225.0,9.786,0.182,68.121,55.946,2.581,10.429,10.5328,9.875,2.3445903871390756
5225.5,9.727,0.187,69.0034,56.988,2.55,9.988,9.5857,9.875,2.3013843724175267
5226.0,9.675,0.19,69.6638,58.363,2.527,9.853,9.4596,9.875,2.2877759773403374
5226.5,9.653,0.191,70.2004,59.633,2.526,10.534,10.0662,9.875,2.3546081210611978
5227.0,9.654,0.19,70.4836,59.125,2.535,11.705,11.5821,9.875,2.460016100942874
5227.5,9.655,0.186,69.8229,58.853,2.55,13.432,13.5729,9.875,2.5976399197752396
5228.0,9.651,0.185,69.6025,63.153,2.564,15.362,14.3355,9.875,2.73189692757649
5228.5,9.648,0.183,69.9577,66.426,2.579,17.417,16.1287,9.875,2.8574467407496478
5229.0,9.64,0.176,70.3154,70.543,2.595,22.096,20.1623,9.875,3.0953965966669363
5229.5,9.631,0.17,69.9261,81.088,2.614,36.269,32.0749,9.875,3.590963381919411
5230.0,9.613,0.168,68.7883,88.04,2.639,63.708,54.9406,9.875,4.154310143389535
5230.5,9.593,0.167,66.4982,87.698,2.66,89.158,75.8394,9.875,4.490410076682407
5231.0,9.566,0.159,64.5294,80.428,2.657,128.868,116.4287,9.875,4.85878862466408
5231.5,9.538,0.149,61.7689,70.734,2.636,165.272,136.9703,9.875,5.107592601489327
5232.0,9.509,0.137,58.2477,62.174,2.624,204.912,168.2334,9.875,5.322580618683716
5232.5,9.48,0.132,54.8843,57.559,2.639,278.376,226.0754,9.875,5.6289727178476845
5233.0,9.452,0.122,52.7399,54.771,2.654,379.519,305.8067,9.875,5.938904661458583
5233.5,9.429,0.113,51.6487,52.298,2.658,497.213,487.33,9.875,6.209018505714696
5234.0,9.409,0.116,51.8868,49.059,2.665,485.628,513.5443,9.875,6.185442898709008
5234.5,9.39,0.128,52.3052,46.896,2.67,354.863,340.486,9.875,5.87173179949791
5235.0,9.366,0.141,52.7988,47.286,2.694,211.817,173.365,9.875,5.355722694346669
5235.5,9.348,0.152,53.3109,51.487,2.702,159.95,132.4719,9.875,5.074861266395527
5236.0,9.338,0.152,53.8099,54.699,2.717,179.287,147.7479,9.875,5.188987873799598
5236.5,9.325,0.136,53.9063,55.813,2.719,228.909,186.635,9.875,5.433324544665255
5237.0,9.31,0.116,53.5994,55.186,2.701,295.056,248.2613,9.875,5.687165168832763
5237.5,9.299,0.107,53.2053,49.596,2.681,295.259,246.5347,9.875,5.687852937254714
5238.0,9.292,0.107,52.9562,44.18,2.673,207.896,170.1443,9.875,5.337037954659635
5238.5,9.289,0.113,52.9138,43.213,2.679,164.916,136.3189,9.875,5.105436253360715
5239.0,9.28,0.117,52.8467,47.588,2.679,174.589,143.9471,9.875,5.162434640275371
5239.5,9.27,0.107,52.7865,52.147,2.668,226.163,184.3692,9.875,5.421255978242528
5240.0,9.262,0.099,52.8565,52.667,2.656,291.276,235.656,9.875,5.674271271281813
5240.5,9.259,0.097,52.9098,47.832,2.644,362.706,291.8778,9.875,5.893592588749217
5241.0,9.254,0.096,52.738,42.29,2.648,375.193,301.6588,9.875,5.927440560241613
5241.5,9.258,0.094,52.2691,37.962,2.67,337.982,272.4452,9.875,5.822992639627081
5242.0,9.251,0.092,51.7789,36.381,2.676,307.283,248.25,9.875,5.727769147072522
5242.5,9.243,0.092,51.4434,38.124,2.684,291.626,235.876,9.875,5.675472159397009
5243.0,9.233,0.092,51.1902,40.056,2.693,293.09,237.0019,9.875,5.680479729086366
5243.5,9.231,0.088,51.0751,41.365,2.69,326.995,263.7112,9.875,5.7899448802604745
5244.0,9.225,0.081,51.2204,39.946,2.688,384.844,309.114,9.875,5.952838057368992
5244.5,9.215,0.069,51.7188,37.876,2.698,531.511,426.3515,9.875,6.275723893710832
5245.0,9.205,0.051,52.6217,39.931,2.716,755.38,605.8525,9.875,6.627220933888675
5245.5,9.196,0.047,53.7944,45.877,2.72,83.01,868.5307,9.875,4.418961082466944
5246.0,9.18,0.046,55.2076,53.26,2.709,498.0811,1305.9836,9.875,6.210762915171425
5246.5,9.172,0.045,56.7829,59.548,2.709,872.024,1824.1901,9.875,6.77081694646601
5247.0,9.162,0.044,58.4048,63.467,2.703,37.578,2076.3457,9.875,3.626418772771331
5247.5,9.148,0.042,59.7232,66.146,2.697,929.912,1907.9941,9.875,6.835089958014287
5248.0,9.137,0.043,60.2566,68.612,2.697,629.392,1451.7397,9.875,6.444754274031574
5248.5,9.128,0.045,59.8903,71.67,2.7,507.694,1280.7496,9.875,6.229878903880758
5249.0,9.114,0.047,58.8098,71.652,2.708,536.7679,1310.4904,9.875,6.285565785061703
5249.5,9.099,0.044,57.1389,62.435,2.711,681.231,1495.4709,9.875,6.523901455680266
5250.0,9.089,0.041,55.2741,51.148,2.716,903.301,1803.5386,9.875,6.8060558312071056
5250.5,9.079,0.038,53.3259,40.722,2.737,37.0959,1978.6333,9.875,3.613506451377094
5251.0,9.071,0.036,51.5371,33.603,2.763,151.4441,2141.3787,9.875,5.02021657996301
5251.5,9.07,0.033,50.3627,29.273,2.746,167.6841,2156.2129,9.875,5.122081852169626
5252.0,9.07,0.031,49.7862,27.016,2.731,172.759,2174.7158,9.875,5.151897559698808
5252.5,9.068,0.031,49.6702,27.177,2.718,163.7371,2186.7957,9.875,5.098262092786208
5253.0,9.061,0.033,49.8883,28.59,2.71,146.084,2188.5691,9.875,4.984181798728069
5253.5,9.061,0.035,50.1217,30.56,2.704,758.045,1550.5872,9.875,6.630742750634853
5254.0,9.067,0.037,50.3105,31.778,2.696,731.192,1491.745,9.875,6.594676079161051
5254.5,9.061,0.038,50.3821,28.233,2.686,934.514,1752.3229,9.875,6.8400266080568075
5255.0,9.06,0.034,50.3894,27.889,2.679,69.9309,1906.8705,9.875,4.247507611645828
5255.5,9.06,0.029,50.3322,29.231,2.679,176.3679,2049.6218,9.875,5.172572154224518
5256.0,9.06,0.027,50.2428,26.63,2.689,178.6089,2080.7197,9.875,5.1851984992277
5256.5,9.06,0.032,50.1291,28.196,2.701,176.792,2151.1255,9.875,5.174973900311004
5257.0,9.06,0.036,49.9977,26.494,2.707,168.4641,2230.0505,9.875,5.1267226707128595
5257.5,9.068,0.036,49.8392,28.414,2.712,799.608,1628.3501,9.875,6.684121607578697
5258.0,9.07,0.036,49.7405,31.812,2.717,949.875,1872.7257,9.875,6.856330396989949
5258.5,9.07,0.035,49.6265,31.476,2.725,134.47,2207.344,9.875,4.901341125835779
5259.0,9.077,0.037,49.6272,29.634,2.728,225.6689,2442.9058,9.875,5.419068880797853
5259.5,9.08,0.04,49.7692,31.656,2.735,160.957,2447.6699,9.875,5.081137248566708
5260.0,9.08,0.042,49.8603,31.416,2.75,90.031,872.8969,9.875,4.50015405546734
5260.5,9.087,0.041,49.9543,35.759,2.74,22.521,818.9064,9.875,3.114448207258975
5261.0,9.09,0.041,50.0943,39.087,2.723,95.696,877.543,9.875,4.561176500302201
5261.5,9.09,0.042,50.2053,37.158,2.711,248.674,1000.063,9.875,5.516142801717433
5262.0,9.09,0.043,50.3028,33.998,2.705,326.4659,1116.538,9.875,5.7883255022207925
5262.5,9.095,0.043,50.2484,32.713,2.702,307.484,1047.2292,9.875,5.7284230533725085
5263.0,9.099,0.043,50.0168,31.974,2.706,471.5341,1310.519,9.875,6.155991421833773
5263.5,9.1,0.04,49.8808,31.912,2.717,501.02,1342.849,9.875,6.216646020447757
5264.0,9.1,0.037,49.8219,32.294,2.73,417.8101,1189.5444,9.875,6.035027023076323
5264.5,9.1,0.032,49.8008,33.102,2.734,553.39,1350.8944,9.875,6.316062997077524
5265.0,9.104,0.03,49.7946,33.891,2.722,748.833,1595.2156,9.875,6.618515994705127
5265.5,9.109,0.03,49.8123,33.753,2.706,941.267,1849.6692,9.875,6.847226840039982
5266.0,9.11,0.03,49.8679,31.535,2.699,107.1389,2108.1848,9.875,4.674126123459657
5266.5,9.11,0.031,49.9944,29.238,2.705,193.2219,2290.6819,9.875,5.263839269391601
5267.0,9.11,0.032,50.1052,29.085,2.715,205.584,2413.1208,9.875,5.325854709541125
5267.5,9.11,0.035,50.1476,29.062,2.715,879.21,1966.6963,9.875,6.77902377700107
5268.0,9.118,0.038,50.1554,29.69,2.702,825.4611,2104.1841,9.875,6.715942139294077
5268.5,9.136,0.042,50.2052,33.0,2.695,577.847,1933.0193,9.875,6.359309127749238
5269.0,9.147,0.045,50.4569,33.031,2.707,92.191,1282.4246,9.875,4.52386251191514
5269.5,9.166,0.052,51.0565,31.29,2.712,606.534,617.0325,9.875,6.407760786169804
5270.0,9.186,0.067,52.0144,34.478,2.714,253.284,205.4104,9.875,5.5345113888064805
5270.5,9.198,0.086,52.9879,43.952,2.702,180.993,148.8475,9.875,5.198458356484817
5271.0,9.208,0.095,53.899,52.529,2.685,161.42,133.4249,9.875,5.084009663896226
5271.5,9.217,0.092,54.924,60.796,2.677,173.731,143.159,9.875,5.157508125947493
5272.0,9.211,0.081,55.9367,62.034,2.671,200.069,163.8432,9.875,5.298662307049221
5272.5,9.218,0.068,56.593,58.36,2.681,249.403,202.4174,9.875,5.519070062042876
5273.0,9.219,0.052,56.6174,58.118,2.684,328.261,264.6567,9.875,5.793809023664835
5273.5,9.227,0.031,55.9396,56.202,2.684,438.762,352.0056,9.875,6.08395712483341
5274.0,9.237,0.015,54.9736,51.682,2.698,588.123,471.8922,9.875,6.376936109696242
5274.5,9.239,0.008,54.1042,44.994,2.705,761.913,611.3514,9.875,6.635832375940041
5275.0,9.246,0.004,53.1191,37.228,2.708,730.771,586.4145,9.875,6.5941001411767965
5275.5,9.285,0.003,52.2352,31.873,2.684,536.236,430.5171,9.875,6.28457436267532
5276.0,9.38,0.004,51.7864,30.88,2.664,457.702,367.9008,9.875,6.126218317324509
5276.5,9.598,0.008,51.9043,33.701,2.659,382.532,308.7146,9.875,5.946812309897996
5277.0,9.577,0.025,53.0192,38.11,2.634,314.255,266.541,9.875,5.750204758242745
5277.5,9.348,0.051,57.831,44.805,2.613,247.355,230.8391,9.875,5.510824551740687
5278.0,9.259,0.077,63.0164,52.921,2.623,170.574,158.3139,9.875,5.139169220160486
5278.5,9.257,0.101,68.2632,67.92,2.606,110.584,92.9391,9.875,4.705775413162057
5279.0,9.259,0.121,73.6951,112.61,2.606,78.005,66.5275,9.875,4.356772927199213
5279.5,9.269,0.138,78.4959,131.825,2.612,66.697,57.2589,9.875,4.200159974398815
5280.0,9.263,0.139,83.0236,133.85,2.631,69.159,59.2807,9.875,4.236408201485569
5280.5,9.253,0.141,84.9059,128.397,2.637,77.058,65.7499,9.875,4.344558385058974
5281.0,9.25,0.144,83.0469,119.26,2.647,87.893,74.5816,9.875,4.4761201655700775
5281.5,9.257,0.144,80.8888,106.162,2.668,101.609,85.7013,9.875,4.621132113898333
5282.0,9.259,0.146,78.119,91.758,2.676,115.904,97.2175,9.875,4.752762262260948
5282.5,9.266,0.144,75.3871,89.955,2.671,132.587,110.5845,9.875,4.887239033729918
5283.0,9.276,0.138,72.9875,87.137,2.666,150.713,125.0292,9.875,5.015377366012779
5283.5,9.28,0.134,71.326,83.255,2.659,166.15,137.266,9.875,5.112890994800603
5284.0,9.28,0.138,71.9604,82.154,2.658,163.0,134.7742,9.875,5.093750200806762
5284.5,9.28,0.155,72.7779,86.695,2.667,150.869,125.1578,9.875,5.016411910607043
5285.0,9.287,0.165,73.4944,92.315,2.671,143.402,119.2302,9.875,4.965651875069656
5285.5,9.29,0.157,74.8707,97.019,2.678,146.544,121.7335,9.875,4.987325724660632
5286.0,9.29,0.146,76.6519,95.746,2.676,158.486,131.2131,9.875,5.065666261340471
5286.5,9.29,0.134,77.6926,92.131,2.675,171.438,141.4585,9.875,5.144221685208334
5287.0,9.295,0.127,78.0729,95.338,2.682,183.153,156.71,9.875,5.2103218691070525
5287.5,9.306,0.122,78.4999,98.388,2.692,191.912,170.7827,9.875,5.257036933627621
5288.0,9.304,0.115,79.1359,95.813,2.7,194.002,180.5495,9.875,5.267868468288539
5288.5,9.301,0.108,78.9136,95.06,2.691,186.352,180.7561,9.875,5.227637358360296
5289.0,9.3,0.101,77.515,99.896,2.674,173.514,176.5421,9.875,5.15625828777417
5289.5,9.294,0.107,75.4785,100.101,2.667,156.98,168.3653,9.875,5.0561184086986675
5290.0,9.291,0.109,73.9482,89.254,2.675,136.657,151.4638,9.875,4.917474136821322
5290.5,9.29,0.107,73.1367,80.765,2.682,114.234,126.2834,9.875,4.738248976203594
5291.0,9.294,0.116,72.8928,78.909,2.695,93.438,97.7984,9.875,4.537298114741256
5291.5,9.304,0.131,73.2134,83.734,2.688,75.389,73.1517,9.875,4.32266137577697
5292.0,9.314,0.147,73.5614,90.531,2.67,59.29,55.0156,9.875,4.0824406577192764
5292.5,9.314,0.16,73.3867,99.399,2.657,45.247,40.7911,9.875,3.8121363696055615
5293.0,9.315,0.163,72.6411,101.21,2.644,35.267,31.1753,9.875,3.5629476825072626
5293.5,9.318,0.158,71.091,90.37,2.619,27.138,24.3831,9.875,3.300934959723761
5294.0,9.326,0.154,68.9943,80.559,2.599,20.567,18.7958,9.875,3.0236878495673225
5294.5,9.361,0.15,66.1459,72.914,2.58,17.742,16.3644,9.875,2.875934710098395
5295.0,9.423,0.145,63.2071,69.555,2.569,15.231,14.1858,9.875,2.723332824633367
5295.5,9.496,0.151,61.5332,72.085,2.563,12.713,11.9777,9.875,2.5426250919679854
5296.0,9.511,0.164,60.5491,76.083,2.556,10.26,9.8043,9.875,2.3282528397426234
5296.5,9.457,0.176,60.3952,77.096,2.551,8.084,7.8434,9.875,2.0898867995413744
5297.0,9.4,0.182,60.3665,71.827,2.545,6.921,6.7795,9.875,1.9345602678597262
5297.5,9.361,0.183,60.0688,62.922,2.53,6.814,6.6788,9.875,1.9189793192387747
5298.0,9.338,0.18,59.5422,57.69,2.533,7.289,7.1114,9.875,1.9863663624000758
5298.5,9.321,0.168,58.9163,55.271,2.536,8.154,7.8957,9.875,2.0985086043970615
5299.0,9.304,0.156,59.6902,54.058,2.537,9.173,8.812,9.875,2.2162643865275187
5299.5,9.285,0.161,62.4308,55.441,2.549,10.437,9.9384,9.875,2.3453571848379147
5300.0,9.281,0.161,66.1204,63.981,2.564,12.564,11.8189,9.875,2.5308355816764
5300.5,9.275,0.154,70.1979,80.715,2.578,21.695,19.7537,9.875,3.077081819250314
5301.0,9.258,0.164,74.4354,96.36,2.597,48.732,42.3742,9.875,3.886335898492161
5301.5,9.243,0.174,78.4593,105.942,2.666,68.014,58.3278,9.875,4.219713566338185
5302.0,9.24,0.18,81.4649,105.361,2.683,89.08,75.536,9.875,4.489534842389167
5302.5,9.239,0.177,82.3876,104.473,2.688,106.392,89.5421,9.875,4.667130386110862
5303.0,9.23,0.163,81.0982,102.154,2.68,124.54,104.1081,9.875,4.824626949444306
5303.5,9.221,0.148,78.1718,96.517,2.67,152.767,130.4486,9.875,5.028913884821459
5304.0,9.211,0.132,75.1253,89.953,2.679,165.875,144.0174,9.875,5.111234492652372
5304.5,9.202,0.122,72.079,84.876,2.667,156.234,129.3012,9.875,5.051354883373273
5305.0,9.2,0.128,69.2519,81.779,2.653,150.846,125.0283,9.875,5.016259448846477
5305.5,9.208,0.132,67.167,81.035,2.645,160.527,132.7069,9.875,5.078462152721015
5306.0,9.194,0.124,66.0125,80.253,2.648,221.175,180.2836,9.875,5.39895424336945
5306.5,9.182,0.108,65.4655,76.705,2.661,294.307,237.7906,9.875,5.684623440209705
5307.0,9.18,0.104,65.0664,73.395,2.677,359.624,289.1461,9.875,5.885059041193532
5307.5,9.18,0.103,64.2623,76.331,2.688,416.579,334.0131,9.875,6.032076119491052
5308.0,9.18,0.102,64.0005,78.069,2.686,469.984,376.8332,9.875,6.152698651571452
5308.5,9.18,0.106,64.3995,75.458,2.698,427.744,342.9651,9.875,6.058524885789063
5309.0,9.174,0.114,65.1577,71.923,2.704,300.886,242.951,9.875,5.706731455468171
5309.5,9.17,0.123,65.6963,75.891,2.7,237.279,192.7559,9.875,5.469236663950532
5310.0,9.17,0.123,65.7292,80.77,2.71,212.746,173.6573,9.875,5.360098965866629
5310.5,9.166,0.11,65.8224,83.98,2.714,221.335,180.3457,9.875,5.399677390900455
5311.0,9.151,0.099,66.6245,82.019,2.707,242.134,196.4851,9.875,5.4894912919191485
5311.5,9.146,0.101,67.1307,76.902,2.698,269.289,217.9467,9.875,5.595785152343871
5312.0,9.149,0.111,67.4487,75.532,2.693,243.152,197.286,9.875,5.493686762191249
5312.5,9.154,0.124,67.7434,80.508,2.696,196.952,161.2784,9.875,5.282960044226995
5313.0,9.167,0.134,68.1652,84.015,2.692,152.999,126.6888,9.875,5.0304313854233635
5313.5,9.182,0.143,68.6566,85.451,2.693,173.739,143.0948,9.875,5.157554173088262
5314.0,9.193,0.152,69.7416,86.789,2.703,179.404,147.5726,9.875,5.189640245920168
5314.5,9.199,0.153,70.759,85.636,2.705,160.472,132.6476,9.875,5.078119472522396
5315.0,9.2,0.158,71.7352,85.249,2.704,141.052,117.2459,9.875,4.949128616716497
5315.5,9.198,0.167,72.6369,89.109,2.699,128.069,106.8935,9.875,4.852569181177621
5316.0,9.191,0.173,72.9959,91.942,2.693,130.156,108.5526,9.875,4.868733731031065
5316.5,9.19,0.172,73.1771,93.995,2.698,152.142,126.0391,9.875,5.024814295269525
5317.0,9.189,0.161,73.5124,93.418,2.693,186.574,153.201,9.875,5.228827943228198
5317.5,9.182,0.143,72.9774,89.502,2.704,223.058,181.7193,9.875,5.407431827328758
5318.0,9.179,0.134,71.8693,86.558,2.709,256.662,208.0512,9.875,5.5477600441961465
5318.5,9.192,0.131,70.5017,86.689,2.706,279.016,225.7514,9.875,5.631269127847302
5319.0,9.204,0.128,69.5312,83.952,2.702,291.93,235.9764,9.875,5.676514047502008
5319.5,9.211,0.131,69.332,80.66,2.685,298.156,240.9066,9.875,5.697616839465236
5320.0,9.202,0.137,69.8888,80.475,2.668,295.397,238.7043,9.875,5.688320214324653
5320.5,9.188,0.143,71.3435,84.77,2.665,275.285,222.7935,9.875,5.617806924648889
5321.0,9.177,0.151,73.9444,88.603,2.673,230.052,187.15,9.875,5.438305370325913
5321.5,9.171,0.16,76.9089,93.011,2.679,159.288,131.6693,9.875,5.070713884511734
5322.0,9.17,0.172,79.8948,99.545,2.681,111.068,93.2428,9.875,4.7101426263544415
5322.5,9.172,0.185,82.5083,108.966,2.686,82.931,70.49,9.875,4.418008936752885
5323.0,9.184,0.197,84.6313,115.973,2.674,75.974,64.821,9.875,4.330391176491818
5323.5,9.2,0.201,86.2253,123.101,2.663,80.968,68.9065,9.875,4.3940540148866
5324.0,9.209,0.197,85.6969,128.49,2.656,92.339,78.1561,9.875,4.52546658747721
5324.5,9.21,0.184,82.2351,124.498,2.656,109.767,42.5074,9.875,4.6983599374542075
5325.0,9.208,0.167,77.6249,112.946,2.657,136.374,113.528,9.875,4.915401111404077
5325.5,9.201,0.143,72.5462,95.645,2.656,171.655,141.4776,9.875,5.145486648521113
5326.0,9.2,0.103,67.4131,73.031,2.661,241.206,195.8682,9.875,5.485651340165528
5326.5,9.2,0.106,62.66,53.509,2.668,350.074,281.7143,9.875,5.858144560707017
5327.0,9.192,0.105,58.2514,48.236,2.679,380.922,305.8781,9.875,5.94259462975835
5327.5,9.19,0.103,55.44,49.737,2.698,332.865,268.1605,9.875,5.80773700237605
5328.0,9.19,0.102,54.7451,55.751,2.712,267.661,216.7735,9.875,5.589721254444339
5328.5,9.197,0.105,54.814,59.983,2.704,220.498,179.7519,9.875,5.395888624550981
5329.0,9.199,0.113,54.9902,61.271,2.701,196.255,160.809,9.875,5.279414834044973
5329.5,9.206,0.118,54.9499,60.617,2.704,205.674,168.1959,9.875,5.326292391003548
5330.0,9.215,0.118,54.7346,57.164,2.704,223.487,182.1198,9.875,5.409353246813844
5330.5,9.22,0.113,54.5442,52.66,2.693,242.647,197.0533,9.875,5.491607712288293
5331.0,9.22,0.112,54.3671,49.574,2.678,244.447,198.4796,9.875,5.498998516500994
5331.5,9.22,0.115,54.3301,52.324,2.674,205.47,168.063,9.875,5.325300037877923
5332.0,9.22,0.123,54.9064,55.022,2.678,168.402,138.9381,9.875,5.126353978222262
5332.5,9.22,0.134,56.2024,57.216,2.668,135.195,112.5999,9.875,4.906718180676482
5333.0,9.22,0.148,57.9938,60.589,2.661,105.85,89.0829,9.875,4.662022997580874
5333.5,9.218,0.165,59.8518,68.469,2.674,92.361,78.1782,9.875,4.5257048116256025
